|id|name|address_name|address_comment|lat|lon|rubrics
188|70000001064321401|Бьюти-апартаменты El Stav, салон красоты премиум-класса|Херсонская улица, 43|Нет|59.926895|30.384708|['Парикмахерские', 'Обучение мастеров для салонов красоты', 'SPA-процедуры', 'Услуги массажиста', 'Тонизирующие салоны']
189|70000001007209265|City style, салон красоты|Кадетская линия В.О., 7|1 этаж|59.943518|30.288589|['Парикмахерские', 'Ногтевые студии', 'Услуги косметолога', 'Услуги массажиста', 'Услуги по оформлению ресниц / бровей', 'Эпиляция', 'Услуги перманентного макияжа']
190|70000001006406792|OLA, центр красоты|Московский проспект, 130а|1 этаж|59.888674|30.320288|['Парикмахерские', 'Ногтевые студии', 'Услуги косметолога', 'Студии загара', 'Коллагенарий', 'Услуги перманентного макияжа', 'Эпиляция', 'Услуги массажиста']
191|70000001063187104|Мужское дело|Промышленная улица, 6|3 этаж|59.899507|30.273354|['Барбершопы']
192|70000001061334747|Diveo laser&cosmetology, центр современной косметологии|проспект Маршала Блюхера, 7 к1 ст1|1 этаж|59.980102|30.374638|['Парикмахерские', 'Услуги косметолога', 'Ногтевые студии', 'Услуги массажиста', 'Эпиляция', 'Услуги визажиста', 'Услуги по оформлению ресниц / бровей']
193|70000001045558544|AMIGOS Barbershop, барбершоп|улица Нахимова, 5 к1|1 этаж; супермаркет Азбука вкуса|59.941963|30.225635|['Барбершопы', 'Косметика / расходные материалы для салонов красоты']
194|70000001019456304|OLA, центр красоты|Наличная улица, 28/16|1 этаж|59.941349|30.231175|['Парикмахерские', 'Ногтевые студии', 'Услуги косметолога', 'Студии загара', 'Услуги массажиста', 'Услуги визажиста', 'Услуги пирсинга', 'Услуги по оформлению ресниц / бровей', 'Эпиляция', 'Услуги перманентного макияжа']
195|70000001055254435|Saint barber|Заневский проспект, 42|1 этаж|59.93469|30.433923|['Барбершопы']
196|70000001032218914|Borodach, барбершоп|Большая Зеленина, 29|1 этаж|59.964094|30.286762|['Барбершопы']
197|5348552840038944|Art-Team Studio, студия красоты|Приморский проспект, 137 к1|1 этаж; вход со стороны залива|59.983194|30.216265|['Парикмахерские', 'Обучение мастеров для салонов красоты', 'Ногтевые студии', 'Услуги по оформлению ресниц / бровей', 'Услуги массажиста', 'Услуги косметолога', 'Услуги визажиста', 'Услуги перманентного макияжа']
198|5348552838635477|City style, салон красоты|Правды, 8|1 этаж|59.923742|30.343303|['Парикмахерские', 'Ногтевые студии', 'Услуги по оформлению ресниц / бровей', 'Эпиляция', 'Услуги визажиста']
199|70000001062772055|Bros, барбершоп|Спасский переулок, 11/1|цокольный этаж|59.928202|30.318755|['Барбершопы']
200|70000001052029742|KingsMan Barbershop, барбершоп|улица Нахимова, 20|1 этаж|59.940022|30.222508|['Барбершопы']
201|70000001041889768|Чио Чио, японская парикмахерская|1-я Красноармейская улица, 14|1 этаж|59.915936|30.312804|['Парикмахерские', 'Услуги по оформлению ресниц / бровей', 'Ногтевые студии', 'Барбершопы']
202|70000001066900999|Short hair, студия коротких стрижек|Пушкинская улица, 19|1 этаж|59.927238|30.355645|['Парикмахерские', 'Женская одежда', 'Мужская одежда', 'Обучение мастеров для салонов красоты', 'Косметика / расходные материалы для салонов красоты']
203|70000001024227111|Chop-chop, мужская парикмахерская|Рубинштейна, 10|1 этаж|59.931409|30.346058|['Барбершопы', 'Косметика / Парфюмерия']
204|70000001061319096|Стриги, барбершоп|19-я линия В.О., 14/54|1 этаж|59.934|30.268567|['Барбершопы']
205|5348552838617139|OLA, центр красоты|проспект Непокорённых, 10 к1|1 этаж|59.997446|30.373629|['Парикмахерские', 'Ногтевые студии', 'Услуги косметолога', 'Студии загара', 'Услуги массажиста', 'Эпиляция']
206|70000001069431915|Аннуар, салон красоты|Александра Матросова, 1 ст1|Нет|59.977537|30.332282|['Парикмахерские', 'Услуги по оформлению ресниц / бровей', 'Услуги косметолога', 'Ногтевые студии', 'Косметика / расходные материалы для салонов красоты', 'Обучение мастеров для салонов красоты']
207|70000001040784020|Family club, студия красоты|Кременчугская улица, 13 к1|1 этаж|59.922263|30.371718|['Парикмахерские', 'Услуги по оформлению ресниц / бровей', 'Обучение мастеров для салонов красоты', 'Ногтевые студии', 'Услуги массажиста']
208|70000001030355607|Гамма, бутик-отель|набережная Обводного канала, 130|1-Н помещение; 1-5 этаж|59.908518|30.292068|['Парикмахерские', 'Гостиницы', 'Конференц-залы / Переговорные комнаты', 'SPA-процедуры', 'Услуги массажиста', 'Ногтевые студии', 'Услуги визажиста']
